date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:29:12	27910/27910	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:09%20GMT	http://www.eagleget.com/download/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/download/index.html	(from http://www.eagleget.com/)
01:29:14	19254/19254	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:10%20GMT	http://www.eagleget.com/manually-add-eagleget-to-chrome-firefox/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/manually-add-eagleget-to-chrome-firefox/index.html	(from http://www.eagleget.com/)
01:29:14	19827/19827	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:10%20GMT	http://www.eagleget.com/download-eagleget-portable/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/download-eagleget-portable/index.html	(from http://www.eagleget.com/)
01:29:14	23226/23226	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:10%20GMT	http://www.eagleget.com/features-in-v2/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/features-in-v2/index.html	(from http://www.eagleget.com/)
01:29:14	44178/44178	---M--	200	added ('OK')	image/png	etag:%22550fb7fd-ac92%22	http://www.eagleget.com/wp-content/uploads/2015/03/01-Main-Full.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2015/03/01-Main-Full.png	(from http://www.eagleget.com/)
01:29:16	20846/20846	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:13%20GMT	http://www.eagleget.com/worldwide/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/worldwide/index.html	(from http://www.eagleget.com/)
01:29:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jun%202020%2000:29:14%20GMT	http://www.eagleget.com/download/setup.exe	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/download/setup.exe	(from http://www.eagleget.com/)
01:29:17	20845/20845	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:14%20GMT	http://www.eagleget.com/help/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/help/index.html	(from http://www.eagleget.com/)
01:29:17	29886/29886	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:14%20GMT	http://www.eagleget.com/ar/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/ar/index.html	(from http://www.eagleget.com/)
01:29:18	8716/8716	---M--	200	added ('OK')	image/png	etag:%22550b8ceb-220c%22	http://www.eagleget.com/wp-content/uploads/2015/03/softpedia.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2015/03/softpedia.png	(from http://www.eagleget.com/)
01:29:18	26575/26575	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:15%20GMT	http://www.eagleget.com/fr/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/fr/index.html	(from http://www.eagleget.com/)
01:29:18	28525/28525	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:16%20GMT	http://www.eagleget.com/jp/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/jp/index.html	(from http://www.eagleget.com/)
01:29:19	24037/24037	---M--	200	added ('OK')	image/png	etag:%22516f5899-5de5%22	http://www.eagleget.com/wp-content/uploads/2012/08/Freewaregenius.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2012/08/Freewaregenius.png	(from http://www.eagleget.com/)
01:29:20	7691/7691	---M--	200	added ('OK')	image/png	etag:%22516f58bc-1e0b%22	http://www.eagleget.com/wp-content/uploads/2012/08/MakeUseOf.png	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/wp-content/uploads/2012/08/MakeUseOf.png	(from http://www.eagleget.com/)
01:29:20	28643/28643	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jun%202020%2000:29:17%20GMT	http://www.eagleget.com/tr/	C:/Users/KSC/Desktop/0/xxf/www.eagleget.com/tr/index.html	(from http://www.eagleget.com/)
